vGBL Period,vGBL Version,vGBL Account,vGBL Cost Centre,vCST Cost Pool,vCST Service Line,vCST Account Config Measure,vAmount
2026-08,Budget,6013,D014,CP04,Input,Driver Percentage Share,2.29
2026-08,Budget,6013,D014,CP08,Input,Driver Percentage Share,21.5
2026-08,Budget,6013,D014,CP07,Input,Driver Percentage Share,30.82
2026-08,Budget,6013,D014,CP05,Input,Driver Percentage Share,13.93
2026-08,Budget,6013,D015,CP04,Input,Driver Percentage Share,88.48
2026-08,Budget,6013,D015,CP09,Input,Driver Percentage Share,8.73
2026-08,Budget,6013,D015,CP02,Input,Driver Percentage Share,2.79
2026-08,Budget,6013,D016,CP02,Input,Driver Percentage Share,34.15
2026-08,Budget,6013,D016,CP05,Input,Driver Percentage Share,3.57
2026-08,Budget,6013,D016,CP06,Input,Driver Percentage Share,35.31
2026-08,Budget,6013,D016,CP08,Input,Driver Percentage Share,23.39
2026-08,Budget,6013,D016,CP04,Input,Driver Percentage Share,3.58
2026-08,Budget,6013,D017,CP09,Input,Driver Percentage Share,26.67
2026-08,Budget,6013,D017,CP04,Input,Driver Percentage Share,20.95
2026-08,Budget,6013,D017,CP01,Input,Driver Percentage Share,25.44
2026-08,Budget,6013,D017,CP08,Input,Driver Percentage Share,26.94
2026-08,Budget,6014,D001,CP08,Input,Driver Percentage Share,47.27
2026-08,Budget,6014,D001,CP04,Input,Driver Percentage Share,52.73
2026-08,Budget,6014,D002,CP02,Input,Driver Percentage Share,76.91
2026-08,Budget,6014,D002,CP04,Input,Driver Percentage Share,23.09
2026-08,Budget,6014,D003,CP06,Input,Driver Percentage Share,47.38
2026-08,Budget,6014,D003,CP09,Input,Driver Percentage Share,1.83
2026-08,Budget,6014,D003,CP07,Input,Driver Percentage Share,6.64
2026-08,Budget,6014,D003,CP04,Input,Driver Percentage Share,42.7
2026-08,Budget,6014,D003,CP05,Input,Driver Percentage Share,1.45
2026-08,Budget,6014,D004,CP04,Input,Driver Percentage Share,18.22
2026-08,Budget,6014,D004,CP03,Input,Driver Percentage Share,3.51
2026-08,Budget,6014,D004,CP07,Input,Driver Percentage Share,13.95
2026-08,Budget,6014,D004,CP02,Input,Driver Percentage Share,64.32
2026-08,Budget,6014,D005,CP03,Input,Driver Percentage Share,5.42
2026-08,Budget,6014,D005,CP05,Input,Driver Percentage Share,39.8
2026-08,Budget,6014,D005,CP04,Input,Driver Percentage Share,54.78
2026-08,Budget,6014,D006,CP02,Input,Driver Percentage Share,32.64
2026-08,Budget,6014,D006,CP04,Input,Driver Percentage Share,67.36
2026-08,Budget,6014,D007,CP07,Input,Driver Percentage Share,54.06
2026-08,Budget,6014,D007,CP03,Input,Driver Percentage Share,10.31
2026-08,Budget,6014,D007,CP06,Input,Driver Percentage Share,24.52
2026-08,Budget,6014,D007,CP01,Input,Driver Percentage Share,11.11
2026-08,Budget,6014,D008,CP09,Input,Driver Percentage Share,43.39
2026-08,Budget,6014,D008,CP03,Input,Driver Percentage Share,56.61
2026-08,Budget,6014,D009,CP02,Input,Driver Percentage Share,57.94
2026-08,Budget,6014,D009,CP03,Input,Driver Percentage Share,42.06
2026-08,Budget,6014,D010,CP07,Input,Driver Percentage Share,80.81
2026-08,Budget,6014,D010,CP04,Input,Driver Percentage Share,19.19
2026-08,Budget,6014,D011,CP08,Input,Driver Percentage Share,21.5
2026-08,Budget,6014,D011,CP03,Input,Driver Percentage Share,22.89
2026-08,Budget,6014,D011,CP07,Input,Driver Percentage Share,38.47
2026-08,Budget,6014,D011,CP05,Input,Driver Percentage Share,17.14
2026-08,Budget,6014,D012,CP05,Input,Driver Percentage Share,30.35
2026-08,Budget,6014,D012,CP06,Input,Driver Percentage Share,26.16
2026-08,Budget,6014,D012,CP03,Input,Driver Percentage Share,27.38
2026-08,Budget,6014,D012,CP09,Input,Driver Percentage Share,6.43
2026-08,Budget,6014,D012,CP02,Input,Driver Percentage Share,9.68
2026-08,Budget,6014,D013,CP02,Input,Driver Percentage Share,31.13
2026-08,Budget,6014,D013,CP09,Input,Driver Percentage Share,7.94
2026-08,Budget,6014,D013,CP07,Input,Driver Percentage Share,24.2
2026-08,Budget,6014,D013,CP06,Input,Driver Percentage Share,32.82
2026-08,Budget,6014,D013,CP08,Input,Driver Percentage Share,3.91
2026-08,Budget,6014,D014,CP07,Input,Driver Percentage Share,23.3
2026-08,Budget,6014,D014,CP03,Input,Driver Percentage Share,10.02
2026-08,Budget,6014,D014,CP01,Input,Driver Percentage Share,5.46
2026-08,Budget,6014,D014,CP05,Input,Driver Percentage Share,39.25
2026-08,Budget,6014,D014,CP02,Input,Driver Percentage Share,21.97
2026-08,Budget,6014,D015,CP04,Input,Driver Percentage Share,38.68
2026-08,Budget,6014,D015,CP02,Input,Driver Percentage Share,61.32
2026-08,Budget,6014,D016,CP05,Input,Driver Percentage Share,37.63
2026-08,Budget,6014,D016,CP06,Input,Driver Percentage Share,2.0
2026-08,Budget,6014,D016,CP09,Input,Driver Percentage Share,22.29
2026-08,Budget,6014,D016,CP02,Input,Driver Percentage Share,38.08
2026-08,Budget,6014,D017,CP04,Input,Driver Percentage Share,14.6
2026-08,Budget,6014,D017,CP02,Input,Driver Percentage Share,43.7
2026-08,Budget,6014,D017,CP05,Input,Driver Percentage Share,41.7
2026-08,Budget,6015,D001,CP06,Input,Driver Percentage Share,37.34
2026-08,Budget,6015,D001,CP08,Input,Driver Percentage Share,62.66
2026-08,Budget,6015,D002,CP01,Input,Driver Percentage Share,25.09
2026-08,Budget,6015,D002,CP09,Input,Driver Percentage Share,24.94
2026-08,Budget,6015,D002,CP07,Input,Driver Percentage Share,22.22
2026-08,Budget,6015,D002,CP08,Input,Driver Percentage Share,27.75
2026-08,Budget,6015,D003,CP02,Input,Driver Percentage Share,18.18
2026-08,Budget,6015,D003,CP06,Input,Driver Percentage Share,81.82
2026-08,Budget,6015,D004,CP02,Input,Driver Percentage Share,37.38
2026-08,Budget,6015,D004,CP04,Input,Driver Percentage Share,62.62
2026-08,Budget,6015,D005,CP09,Input,Driver Percentage Share,2.52
2026-08,Budget,6015,D005,CP06,Input,Driver Percentage Share,14.64
2026-08,Budget,6015,D005,CP01,Input,Driver Percentage Share,34.53
2026-08,Budget,6015,D005,CP08,Input,Driver Percentage Share,37.05
2026-08,Budget,6015,D005,CP05,Input,Driver Percentage Share,11.26
2026-08,Budget,6015,D006,CP05,Input,Driver Percentage Share,28.7
2026-08,Budget,6015,D006,CP09,Input,Driver Percentage Share,7.78
2026-08,Budget,6015,D006,CP02,Input,Driver Percentage Share,35.13
2026-08,Budget,6015,D006,CP01,Input,Driver Percentage Share,28.39
2026-08,Budget,6015,D007,CP08,Input,Driver Percentage Share,46.38
2026-08,Budget,6015,D007,CP02,Input,Driver Percentage Share,16.26
2026-08,Budget,6015,D007,CP09,Input,Driver Percentage Share,34.97
2026-08,Budget,6015,D007,CP07,Input,Driver Percentage Share,2.39
2026-08,Budget,6015,D008,CP08,Input,Driver Percentage Share,2.3
2026-08,Budget,6015,D008,CP01,Input,Driver Percentage Share,52.79
2026-08,Budget,6015,D008,CP05,Input,Driver Percentage Share,0.25
2026-08,Budget,6015,D008,CP04,Input,Driver Percentage Share,23.02
2026-08,Budget,6015,D008,CP06,Input,Driver Percentage Share,21.64
2026-08,Budget,6015,D009,CP06,Input,Driver Percentage Share,25.61
2026-08,Budget,6015,D009,CP02,Input,Driver Percentage Share,26.32
2026-08,Budget,6015,D009,CP03,Input,Driver Percentage Share,20.12
2026-08,Budget,6015,D009,CP09,Input,Driver Percentage Share,27.95
2026-08,Budget,6015,D010,CP07,Input,Driver Percentage Share,32.9
2026-08,Budget,6015,D010,CP03,Input,Driver Percentage Share,27.82
2026-08,Budget,6015,D010,CP09,Input,Driver Percentage Share,39.28
2026-08,Budget,6015,D011,CP06,Input,Driver Percentage Share,51.13
2026-08,Budget,6015,D011,CP05,Input,Driver Percentage Share,48.87
2026-08,Budget,6015,D012,CP01,Input,Driver Percentage Share,17.5
2026-08,Budget,6015,D012,CP09,Input,Driver Percentage Share,10.35
2026-08,Budget,6015,D012,CP06,Input,Driver Percentage Share,25.91
2026-08,Budget,6015,D012,CP04,Input,Driver Percentage Share,26.44
2026-08,Budget,6015,D012,CP08,Input,Driver Percentage Share,19.8
2026-08,Budget,6015,D013,CP01,Input,Driver Percentage Share,2.29
2026-08,Budget,6015,D013,CP03,Input,Driver Percentage Share,30.19
2026-08,Budget,6015,D013,CP02,Input,Driver Percentage Share,34.94
2026-08,Budget,6015,D013,CP09,Input,Driver Percentage Share,32.58
2026-08,Budget,6015,D014,CP09,Input,Driver Percentage Share,27.4
2026-08,Budget,6015,D014,CP02,Input,Driver Percentage Share,9.71
2026-08,Budget,6015,D014,CP05,Input,Driver Percentage Share,27.2
2026-08,Budget,6015,D014,CP07,Input,Driver Percentage Share,35.69
2026-08,Budget,6015,D015,CP09,Input,Driver Percentage Share,66.53
2026-08,Budget,6015,D015,CP08,Input,Driver Percentage Share,18.82
2026-08,Budget,6015,D015,CP04,Input,Driver Percentage Share,14.65
2026-08,Budget,6015,D016,CP09,Input,Driver Percentage Share,54.86
2026-08,Budget,6015,D016,CP02,Input,Driver Percentage Share,31.72
2026-08,Budget,6015,D016,CP04,Input,Driver Percentage Share,13.42
2026-08,Budget,6015,D017,CP05,Input,Driver Percentage Share,20.95
2026-08,Budget,6015,D017,CP03,Input,Driver Percentage Share,8.15
2026-08,Budget,6015,D017,CP09,Input,Driver Percentage Share,12.47
2026-08,Budget,6015,D017,CP07,Input,Driver Percentage Share,21.58
2026-08,Budget,6015,D017,CP08,Input,Driver Percentage Share,36.85
2026-08,Budget,6016,D001,CP09,Input,Driver Percentage Share,15.15
2026-08,Budget,6016,D001,CP07,Input,Driver Percentage Share,38.09
2026-08,Budget,6016,D001,CP02,Input,Driver Percentage Share,4.02
2026-08,Budget,6016,D001,CP01,Input,Driver Percentage Share,42.74
2026-08,Budget,6016,D002,CP05,Input,Driver Percentage Share,32.96
2026-08,Budget,6016,D002,CP07,Input,Driver Percentage Share,37.69
2026-08,Budget,6016,D002,CP02,Input,Driver Percentage Share,1.84
2026-08,Budget,6016,D002,CP03,Input,Driver Percentage Share,17.54
2026-08,Budget,6016,D002,CP06,Input,Driver Percentage Share,9.97
2026-08,Budget,6016,D003,CP06,Input,Driver Percentage Share,48.47
2026-08,Budget,6016,D003,CP03,Input,Driver Percentage Share,46.07
2026-08,Budget,6016,D003,CP08,Input,Driver Percentage Share,1.18
2026-08,Budget,6016,D003,CP02,Input,Driver Percentage Share,4.28
2026-08,Budget,6016,D004,CP05,Input,Driver Percentage Share,17.44
2026-08,Budget,6016,D004,CP07,Input,Driver Percentage Share,32.63
2026-08,Budget,6016,D004,CP08,Input,Driver Percentage Share,18.03
2026-08,Budget,6016,D004,CP03,Input,Driver Percentage Share,31.14
2026-08,Budget,6016,D004,CP06,Input,Driver Percentage Share,0.76
2026-08,Budget,6016,D005,CP02,Input,Driver Percentage Share,45.01
2026-08,Budget,6016,D005,CP06,Input,Driver Percentage Share,40.55
2026-08,Budget,6016,D005,CP09,Input,Driver Percentage Share,14.44
2026-08,Budget,6016,D006,CP06,Input,Driver Percentage Share,51.37
2026-08,Budget,6016,D006,CP03,Input,Driver Percentage Share,3.8
2026-08,Budget,6016,D006,CP04,Input,Driver Percentage Share,42.51
2026-08,Budget,6016,D006,CP05,Input,Driver Percentage Share,2.32
2026-08,Budget,6016,D007,CP05,Input,Driver Percentage Share,48.63
2026-08,Budget,6016,D007,CP04,Input,Driver Percentage Share,51.37
2026-08,Budget,6016,D008,CP04,Input,Driver Percentage Share,34.77
2026-08,Budget,6016,D008,CP05,Input,Driver Percentage Share,4.81
2026-08,Budget,6016,D008,CP08,Input,Driver Percentage Share,28.67
2026-08,Budget,6016,D008,CP03,Input,Driver Percentage Share,31.75
2026-08,Budget,6016,D009,CP02,Input,Driver Percentage Share,61.0
2026-08,Budget,6016,D009,CP09,Input,Driver Percentage Share,39.0
2026-08,Budget,6016,D010,CP02,Input,Driver Percentage Share,29.02
2026-08,Budget,6016,D010,CP01,Input,Driver Percentage Share,30.87
2026-08,Budget,6016,D010,CP05,Input,Driver Percentage Share,9.69
2026-08,Budget,6016,D010,CP09,Input,Driver Percentage Share,10.61
2026-08,Budget,6016,D010,CP06,Input,Driver Percentage Share,19.81
2026-08,Budget,6016,D011,CP04,Input,Driver Percentage Share,22.54
2026-08,Budget,6016,D011,CP01,Input,Driver Percentage Share,29.79
2026-08,Budget,6016,D011,CP09,Input,Driver Percentage Share,28.61
2026-08,Budget,6016,D011,CP08,Input,Driver Percentage Share,19.06
2026-08,Budget,6016,D012,CP06,Input,Driver Percentage Share,29.69
2026-08,Budget,6016,D012,CP07,Input,Driver Percentage Share,26.95
2026-08,Budget,6016,D012,CP01,Input,Driver Percentage Share,24.92
2026-08,Budget,6016,D012,CP04,Input,Driver Percentage Share,18.15
2026-08,Budget,6016,D012,CP05,Input,Driver Percentage Share,0.29
2026-08,Budget,6016,D013,CP04,Input,Driver Percentage Share,3.21
2026-08,Budget,6016,D013,CP01,Input,Driver Percentage Share,11.67
2026-08,Budget,6016,D013,CP07,Input,Driver Percentage Share,85.12
2026-08,Budget,6016,D014,CP09,Input,Driver Percentage Share,61.52
2026-08,Budget,6016,D014,CP03,Input,Driver Percentage Share,38.48
2026-08,Budget,6016,D015,CP04,Input,Driver Percentage Share,34.39
2026-08,Budget,6016,D015,CP07,Input,Driver Percentage Share,65.61
2026-08,Budget,6016,D016,CP05,Input,Driver Percentage Share,22.1
2026-08,Budget,6016,D016,CP09,Input,Driver Percentage Share,20.88
2026-08,Budget,6016,D016,CP07,Input,Driver Percentage Share,21.09
2026-08,Budget,6016,D016,CP08,Input,Driver Percentage Share,20.29
2026-08,Budget,6016,D016,CP01,Input,Driver Percentage Share,15.64
2026-08,Budget,6016,D017,CP06,Input,Driver Percentage Share,17.26
2026-08,Budget,6016,D017,CP09,Input,Driver Percentage Share,3.93
2026-08,Budget,6016,D017,CP02,Input,Driver Percentage Share,6.83
2026-08,Budget,6016,D017,CP01,Input,Driver Percentage Share,29.17
2026-08,Budget,6016,D017,CP08,Input,Driver Percentage Share,42.81
2026-08,Budget,6017,D001,CP02,Input,Driver Percentage Share,17.28
2026-08,Budget,6017,D001,CP05,Input,Driver Percentage Share,20.76
2026-08,Budget,6017,D001,CP09,Input,Driver Percentage Share,36.45
2026-08,Budget,6017,D001,CP07,Input,Driver Percentage Share,25.51
2026-08,Budget,6017,D002,CP04,Input,Driver Percentage Share,36.51
2026-08,Budget,6017,D002,CP03,Input,Driver Percentage Share,23.52
2026-08,Budget,6017,D002,CP07,Input,Driver Percentage Share,19.62
2026-08,Budget,6017,D002,CP06,Input,Driver Percentage Share,2.85
2026-08,Budget,6017,D002,CP02,Input,Driver Percentage Share,17.5
2026-08,Budget,6017,D003,CP06,Input,Driver Percentage Share,14.43
2026-08,Budget,6017,D003,CP07,Input,Driver Percentage Share,2.06
2026-08,Budget,6017,D003,CP01,Input,Driver Percentage Share,42.19
2026-08,Budget,6017,D003,CP08,Input,Driver Percentage Share,41.32
2026-08,Budget,6017,D004,CP09,Input,Driver Percentage Share,9.95
2026-08,Budget,6017,D004,CP07,Input,Driver Percentage Share,85.12
2026-08,Budget,6017,D004,CP06,Input,Driver Percentage Share,4.93
2026-08,Budget,6017,D005,CP04,Input,Driver Percentage Share,22.14
2026-08,Budget,6017,D005,CP08,Input,Driver Percentage Share,40.22
2026-08,Budget,6017,D005,CP09,Input,Driver Percentage Share,2.36
2026-08,Budget,6017,D005,CP07,Input,Driver Percentage Share,35.28
2026-08,Budget,6017,D006,CP03,Input,Driver Percentage Share,97.75
2026-08,Budget,6017,D006,CP07,Input,Driver Percentage Share,2.25
2026-08,Budget,6017,D007,CP04,Input,Driver Percentage Share,71.91
2026-08,Budget,6017,D007,CP01,Input,Driver Percentage Share,28.09
2026-08,Budget,6017,D008,CP07,Input,Driver Percentage Share,8.67
2026-08,Budget,6017,D008,CP02,Input,Driver Percentage Share,25.67
2026-08,Budget,6017,D008,CP09,Input,Driver Percentage Share,18.05
2026-08,Budget,6017,D008,CP01,Input,Driver Percentage Share,41.98
2026-08,Budget,6017,D008,CP04,Input,Driver Percentage Share,5.63
2026-08,Budget,6017,D009,CP04,Input,Driver Percentage Share,21.15
2026-08,Budget,6017,D009,CP05,Input,Driver Percentage Share,48.59
2026-08,Budget,6017,D009,CP03,Input,Driver Percentage Share,30.26
2026-08,Budget,6017,D010,CP07,Input,Driver Percentage Share,33.41
2026-08,Budget,6017,D010,CP02,Input,Driver Percentage Share,25.89
2026-08,Budget,6017,D010,CP04,Input,Driver Percentage Share,40.7
2026-08,Budget,6017,D011,CP04,Input,Driver Percentage Share,72.63
2026-08,Budget,6017,D011,CP05,Input,Driver Percentage Share,3.91
2026-08,Budget,6017,D011,CP03,Input,Driver Percentage Share,23.46
2026-08,Budget,6017,D012,CP09,Input,Driver Percentage Share,69.49
2026-08,Budget,6017,D012,CP08,Input,Driver Percentage Share,30.51
2026-08,Budget,6017,D013,CP08,Input,Driver Percentage Share,7.05
2026-08,Budget,6017,D013,CP03,Input,Driver Percentage Share,35.73
2026-08,Budget,6017,D013,CP04,Input,Driver Percentage Share,57.22
2026-08,Budget,6017,D014,CP01,Input,Driver Percentage Share,59.63
2026-08,Budget,6017,D014,CP02,Input,Driver Percentage Share,40.37
2026-08,Budget,6017,D015,CP01,Input,Driver Percentage Share,63.1
2026-08,Budget,6017,D015,CP06,Input,Driver Percentage Share,36.9
2026-08,Budget,6017,D016,CP05,Input,Driver Percentage Share,38.04
2026-08,Budget,6017,D016,CP09,Input,Driver Percentage Share,61.96
2026-08,Budget,6017,D017,CP05,Input,Driver Percentage Share,21.03
2026-08,Budget,6017,D017,CP03,Input,Driver Percentage Share,21.11
2026-08,Budget,6017,D017,CP04,Input,Driver Percentage Share,25.86
2026-08,Budget,6017,D017,CP09,Input,Driver Percentage Share,19.32
2026-08,Budget,6017,D017,CP06,Input,Driver Percentage Share,12.68
2026-08,Budget,6018,D001,CP09,Input,Driver Percentage Share,18.7
2026-08,Budget,6018,D001,CP08,Input,Driver Percentage Share,33.85
2026-08,Budget,6018,D001,CP01,Input,Driver Percentage Share,23.16
2026-08,Budget,6018,D001,CP05,Input,Driver Percentage Share,24.29
2026-08,Budget,6018,D002,CP03,Input,Driver Percentage Share,16.48
2026-08,Budget,6018,D002,CP06,Input,Driver Percentage Share,3.41
2026-08,Budget,6018,D002,CP05,Input,Driver Percentage Share,80.11
2026-08,Budget,6018,D003,CP04,Input,Driver Percentage Share,8.9
2026-08,Budget,6018,D003,CP03,Input,Driver Percentage Share,37.53
2026-08,Budget,6018,D003,CP02,Input,Driver Percentage Share,39.41
2026-08,Budget,6018,D003,CP01,Input,Driver Percentage Share,14.16
2026-08,Budget,6018,D004,CP07,Input,Driver Percentage Share,29.38
2026-08,Budget,6018,D004,CP09,Input,Driver Percentage Share,49.21
2026-08,Budget,6018,D004,CP05,Input,Driver Percentage Share,21.41
2026-08,Budget,6018,D005,CP09,Input,Driver Percentage Share,19.49
2026-08,Budget,6018,D005,CP08,Input,Driver Percentage Share,80.51
2026-08,Budget,6018,D006,CP07,Input,Driver Percentage Share,23.08
2026-08,Budget,6018,D006,CP01,Input,Driver Percentage Share,9.53
2026-08,Budget,6018,D006,CP06,Input,Driver Percentage Share,29.05
2026-08,Budget,6018,D006,CP04,Input,Driver Percentage Share,22.32
2026-08,Budget,6018,D006,CP02,Input,Driver Percentage Share,16.02
2026-08,Budget,6018,D007,CP06,Input,Driver Percentage Share,18.3
2026-08,Budget,6018,D007,CP09,Input,Driver Percentage Share,71.3
2026-08,Budget,6018,D007,CP08,Input,Driver Percentage Share,10.4
2026-08,Budget,6018,D008,CP05,Input,Driver Percentage Share,48.31
2026-08,Budget,6018,D008,CP01,Input,Driver Percentage Share,51.69
2026-08,Budget,6018,D009,CP03,Input,Driver Percentage Share,38.33
2026-08,Budget,6018,D009,CP07,Input,Driver Percentage Share,61.67
2026-08,Budget,6018,D010,CP07,Input,Driver Percentage Share,49.15
2026-08,Budget,6018,D010,CP06,Input,Driver Percentage Share,31.53
2026-08,Budget,6018,D010,CP05,Input,Driver Percentage Share,19.32
2026-08,Budget,6018,D011,CP07,Input,Driver Percentage Share,35.4
2026-08,Budget,6018,D011,CP06,Input,Driver Percentage Share,8.3
2026-08,Budget,6018,D011,CP04,Input,Driver Percentage Share,21.53
2026-08,Budget,6018,D011,CP08,Input,Driver Percentage Share,31.0
2026-08,Budget,6018,D011,CP01,Input,Driver Percentage Share,3.77
2026-08,Budget,6018,D012,CP04,Input,Driver Percentage Share,24.4
2026-08,Budget,6018,D012,CP06,Input,Driver Percentage Share,66.9
2026-08,Budget,6018,D012,CP05,Input,Driver Percentage Share,8.7
2026-08,Budget,6018,D013,CP05,Input,Driver Percentage Share,9.87
2026-08,Budget,6018,D013,CP07,Input,Driver Percentage Share,38.92
2026-08,Budget,6018,D013,CP09,Input,Driver Percentage Share,51.21
2026-08,Budget,6018,D014,CP01,Input,Driver Percentage Share,30.65
2026-08,Budget,6018,D014,CP09,Input,Driver Percentage Share,14.33
2026-08,Budget,6018,D014,CP07,Input,Driver Percentage Share,0.42
2026-08,Budget,6018,D014,CP02,Input,Driver Percentage Share,54.6
2026-08,Budget,6018,D015,CP07,Input,Driver Percentage Share,29.3
2026-08,Budget,6018,D015,CP09,Input,Driver Percentage Share,26.84
2026-08,Budget,6018,D015,CP01,Input,Driver Percentage Share,17.72
2026-08,Budget,6018,D015,CP08,Input,Driver Percentage Share,2.64
2026-08,Budget,6018,D015,CP06,Input,Driver Percentage Share,23.5
2026-08,Budget,6018,D016,CP01,Input,Driver Percentage Share,30.83
2026-08,Budget,6018,D016,CP09,Input,Driver Percentage Share,35.75
2026-08,Budget,6018,D016,CP08,Input,Driver Percentage Share,16.31
2026-08,Budget,6018,D016,CP04,Input,Driver Percentage Share,17.11
2026-08,Budget,6018,D017,CP06,Input,Driver Percentage Share,36.94
2026-08,Budget,6018,D017,CP01,Input,Driver Percentage Share,63.06
2026-08,Budget,6019,D001,CP08,Input,Driver Percentage Share,13.13
2026-08,Budget,6019,D001,CP07,Input,Driver Percentage Share,66.72
2026-08,Budget,6019,D001,CP06,Input,Driver Percentage Share,20.15
2026-08,Budget,6019,D002,CP05,Input,Driver Percentage Share,27.66
2026-08,Budget,6019,D002,CP01,Input,Driver Percentage Share,17.58
2026-08,Budget,6019,D002,CP04,Input,Driver Percentage Share,10.14
2026-08,Budget,6019,D002,CP07,Input,Driver Percentage Share,44.62
2026-08,Budget,6019,D003,CP03,Input,Driver Percentage Share,24.24
2026-08,Budget,6019,D003,CP07,Input,Driver Percentage Share,14.0
2026-08,Budget,6019,D003,CP08,Input,Driver Percentage Share,22.57
2026-08,Budget,6019,D003,CP04,Input,Driver Percentage Share,3.74
2026-08,Budget,6019,D003,CP02,Input,Driver Percentage Share,35.45
2026-08,Budget,6019,D004,CP07,Input,Driver Percentage Share,2.69
2026-08,Budget,6019,D004,CP01,Input,Driver Percentage Share,31.38
2026-08,Budget,6019,D004,CP02,Input,Driver Percentage Share,0.92
2026-08,Budget,6019,D004,CP05,Input,Driver Percentage Share,37.79
2026-08,Budget,6019,D004,CP06,Input,Driver Percentage Share,27.22
2026-08,Budget,6019,D005,CP02,Input,Driver Percentage Share,28.25
2026-08,Budget,6019,D005,CP04,Input,Driver Percentage Share,5.55
2026-08,Budget,6019,D005,CP09,Input,Driver Percentage Share,8.25
2026-08,Budget,6019,D005,CP07,Input,Driver Percentage Share,57.95
2026-08,Budget,6019,D006,CP03,Input,Driver Percentage Share,14.63
2026-08,Budget,6019,D006,CP04,Input,Driver Percentage Share,73.29
2026-08,Budget,6019,D006,CP09,Input,Driver Percentage Share,10.65
2026-08,Budget,6019,D006,CP08,Input,Driver Percentage Share,1.43
2026-08,Budget,6019,D007,CP02,Input,Driver Percentage Share,21.44
2026-08,Budget,6019,D007,CP09,Input,Driver Percentage Share,49.84
2026-08,Budget,6019,D007,CP05,Input,Driver Percentage Share,28.72
2026-08,Budget,6019,D008,CP04,Input,Driver Percentage Share,21.53
2026-08,Budget,6019,D008,CP06,Input,Driver Percentage Share,38.5
2026-08,Budget,6019,D008,CP02,Input,Driver Percentage Share,14.82
2026-08,Budget,6019,D008,CP09,Input,Driver Percentage Share,7.51
2026-08,Budget,6019,D008,CP08,Input,Driver Percentage Share,17.64
2026-08,Budget,6019,D009,CP05,Input,Driver Percentage Share,47.72
2026-08,Budget,6019,D009,CP09,Input,Driver Percentage Share,11.09
2026-08,Budget,6019,D009,CP08,Input,Driver Percentage Share,38.05
2026-08,Budget,6019,D009,CP01,Input,Driver Percentage Share,3.14
2026-08,Budget,6019,D010,CP05,Input,Driver Percentage Share,14.04
2026-08,Budget,6019,D010,CP01,Input,Driver Percentage Share,50.71
2026-08,Budget,6019,D010,CP07,Input,Driver Percentage Share,12.06
2026-08,Budget,6019,D010,CP08,Input,Driver Percentage Share,10.44
2026-08,Budget,6019,D010,CP04,Input,Driver Percentage Share,12.75
2026-08,Budget,6019,D011,CP07,Input,Driver Percentage Share,36.54
2026-08,Budget,6019,D011,CP08,Input,Driver Percentage Share,63.46
2026-08,Budget,6019,D012,CP08,Input,Driver Percentage Share,21.75
2026-08,Budget,6019,D012,CP03,Input,Driver Percentage Share,16.67
2026-08,Budget,6019,D012,CP02,Input,Driver Percentage Share,22.9
2026-08,Budget,6019,D012,CP01,Input,Driver Percentage Share,23.32
2026-08,Budget,6019,D012,CP06,Input,Driver Percentage Share,15.36
2026-08,Budget,6019,D013,CP02,Input,Driver Percentage Share,31.2
2026-08,Budget,6019,D013,CP04,Input,Driver Percentage Share,58.49
2026-08,Budget,6019,D013,CP03,Input,Driver Percentage Share,10.31
2026-08,Budget,6019,D014,CP08,Input,Driver Percentage Share,40.06
2026-08,Budget,6019,D014,CP09,Input,Driver Percentage Share,10.7
2026-08,Budget,6019,D014,CP02,Input,Driver Percentage Share,38.01
2026-08,Budget,6019,D014,CP04,Input,Driver Percentage Share,11.23
2026-08,Budget,6019,D015,CP09,Input,Driver Percentage Share,35.31
2026-08,Budget,6019,D015,CP03,Input,Driver Percentage Share,64.69
2026-08,Budget,6019,D016,CP01,Input,Driver Percentage Share,31.19
2026-08,Budget,6019,D016,CP06,Input,Driver Percentage Share,0.75
2026-08,Budget,6019,D016,CP02,Input,Driver Percentage Share,25.54
2026-08,Budget,6019,D016,CP05,Input,Driver Percentage Share,19.14
2026-08,Budget,6019,D016,CP04,Input,Driver Percentage Share,23.38
2026-08,Budget,6019,D017,CP07,Input,Driver Percentage Share,14.58
2026-08,Budget,6019,D017,CP02,Input,Driver Percentage Share,33.97
2026-08,Budget,6019,D017,CP04,Input,Driver Percentage Share,8.54
2026-08,Budget,6019,D017,CP09,Input,Driver Percentage Share,14.67
2026-08,Budget,6019,D017,CP01,Input,Driver Percentage Share,28.24
2026-08,Budget,6020,D001,CP01,Input,Driver Percentage Share,0.36
2026-08,Budget,6020,D001,CP06,Input,Driver Percentage Share,86.19
2026-08,Budget,6020,D001,CP07,Input,Driver Percentage Share,13.45
2026-08,Budget,6020,D002,CP03,Input,Driver Percentage Share,31.49
2026-08,Budget,6020,D002,CP04,Input,Driver Percentage Share,60.74
2026-08,Budget,6020,D002,CP06,Input,Driver Percentage Share,7.77
2026-08,Budget,6020,D003,CP06,Input,Driver Percentage Share,31.21
2026-08,Budget,6020,D003,CP01,Input,Driver Percentage Share,29.58
2026-08,Budget,6020,D003,CP07,Input,Driver Percentage Share,21.68
2026-08,Budget,6020,D003,CP03,Input,Driver Percentage Share,12.78
2026-08,Budget,6020,D003,CP05,Input,Driver Percentage Share,4.75
