vGBL Period,vGBL Version,vGBL Account,vGBL Cost Centre,vCST Cost Pool,vCST Service Line,vCST Account Config Measure,vAmount
2026-10,Budget,6022,D002,Input,Input,Amount,407810
2026-10,Budget,6022,D003,Input,Input,Amount,550430
2026-10,Budget,6022,D004,Input,Input,Amount,401902
2026-10,Budget,6022,D005,Input,Input,Amount,264212
2026-10,Budget,6022,D006,Input,Input,Amount,362724
2026-10,Budget,6022,D007,Input,Input,Amount,530466
2026-10,Budget,6022,D008,Input,Input,Amount,571452
2026-10,Budget,6022,D009,Input,Input,Amount,102009
2026-10,Budget,6022,D010,Input,Input,Amount,554725
2026-10,Budget,6022,D011,Input,Input,Amount,605666
2026-10,Budget,6022,D012,Input,Input,Amount,501596
2026-10,Budget,6022,D013,Input,Input,Amount,150630
2026-10,Budget,6022,D014,Input,Input,Amount,408941
2026-10,Budget,6022,D015,Input,Input,Amount,606736
2026-10,Budget,6022,D016,Input,Input,Amount,279425
2026-10,Budget,6022,D017,Input,Input,Amount,171915
2026-10,Budget,6023,D001,Input,Input,Amount,235663
2026-10,Budget,6023,D002,Input,Input,Amount,96329
2026-10,Budget,6023,D003,Input,Input,Amount,150938
2026-10,Budget,6023,D004,Input,Input,Amount,232495
2026-10,Budget,6023,D005,Input,Input,Amount,497144
2026-10,Budget,6023,D006,Input,Input,Amount,613963
2026-10,Budget,6023,D007,Input,Input,Amount,37371
2026-10,Budget,6023,D008,Input,Input,Amount,522262
2026-10,Budget,6023,D009,Input,Input,Amount,33419
2026-10,Budget,6023,D010,Input,Input,Amount,323395
2026-10,Budget,6023,D011,Input,Input,Amount,353614
2026-10,Budget,6023,D012,Input,Input,Amount,297714
2026-10,Budget,6023,D013,Input,Input,Amount,407203
2026-10,Budget,6023,D014,Input,Input,Amount,411413
2026-10,Budget,6023,D015,Input,Input,Amount,556682
2026-10,Budget,6023,D016,Input,Input,Amount,160767
2026-10,Budget,6023,D017,Input,Input,Amount,142920
2026-10,Budget,6024,D001,Input,Input,Amount,370161
2026-10,Budget,6024,D002,Input,Input,Amount,429401
2026-10,Budget,6024,D003,Input,Input,Amount,89649
2026-10,Budget,6024,D004,Input,Input,Amount,239859
2026-10,Budget,6024,D005,Input,Input,Amount,564378
2026-10,Budget,6024,D006,Input,Input,Amount,614425
2026-10,Budget,6024,D007,Input,Input,Amount,544630
2026-10,Budget,6024,D008,Input,Input,Amount,355962
2026-10,Budget,6024,D009,Input,Input,Amount,209701
2026-10,Budget,6024,D010,Input,Input,Amount,433640
2026-10,Budget,6024,D011,Input,Input,Amount,217991
2026-10,Budget,6024,D012,Input,Input,Amount,72905
2026-10,Budget,6024,D013,Input,Input,Amount,395204
2026-10,Budget,6024,D014,Input,Input,Amount,520000
2026-10,Budget,6024,D015,Input,Input,Amount,363567
2026-10,Budget,6024,D016,Input,Input,Amount,274215
2026-10,Budget,6024,D017,Input,Input,Amount,118954
2026-10,Budget,6025,D001,Input,Input,Amount,434002
2026-10,Budget,6025,D002,Input,Input,Amount,188838
2026-10,Budget,6025,D003,Input,Input,Amount,288445
2026-10,Budget,6025,D004,Input,Input,Amount,333401
2026-10,Budget,6025,D005,Input,Input,Amount,395496
2026-10,Budget,6025,D006,Input,Input,Amount,221964
2026-10,Budget,6025,D007,Input,Input,Amount,112696
2026-10,Budget,6025,D008,Input,Input,Amount,476240
2026-10,Budget,6025,D009,Input,Input,Amount,408677
2026-10,Budget,6025,D010,Input,Input,Amount,109963
2026-10,Budget,6025,D011,Input,Input,Amount,349787
2026-10,Budget,6025,D012,Input,Input,Amount,154687
2026-10,Budget,6025,D013,Input,Input,Amount,611512
2026-10,Budget,6025,D014,Input,Input,Amount,611570
2026-10,Budget,6025,D015,Input,Input,Amount,297628
2026-10,Budget,6025,D016,Input,Input,Amount,306731
2026-10,Budget,6025,D017,Input,Input,Amount,115128
2026-10,Budget,6026,D001,Input,Input,Amount,314622
2026-10,Budget,6026,D002,Input,Input,Amount,433205
2026-10,Budget,6026,D003,Input,Input,Amount,460606
2026-10,Budget,6026,D004,Input,Input,Amount,343673
2026-10,Budget,6026,D005,Input,Input,Amount,62549
2026-10,Budget,6026,D006,Input,Input,Amount,539413
2026-10,Budget,6026,D007,Input,Input,Amount,412734
2026-10,Budget,6026,D008,Input,Input,Amount,554205
2026-10,Budget,6026,D009,Input,Input,Amount,103989
2026-10,Budget,6026,D010,Input,Input,Amount,511983
2026-10,Budget,6026,D011,Input,Input,Amount,390281
2026-10,Budget,6026,D012,Input,Input,Amount,583921
2026-10,Budget,6026,D013,Input,Input,Amount,121524
2026-10,Budget,6026,D014,Input,Input,Amount,450434
2026-10,Budget,6026,D015,Input,Input,Amount,113428
2026-10,Budget,6026,D016,Input,Input,Amount,51527
2026-10,Budget,6026,D017,Input,Input,Amount,342576
2026-11,Budget,4001,D001,Input,Input,Amount,608089
2026-11,Budget,4001,D002,Input,Input,Amount,602118
2026-11,Budget,4001,D003,Input,Input,Amount,615351
2026-11,Budget,4001,D004,Input,Input,Amount,593065
2026-11,Budget,4001,D005,Input,Input,Amount,610476
2026-11,Budget,4001,D006,Input,Input,Amount,600384
2026-11,Budget,4001,D007,Input,Input,Amount,584980
2026-11,Budget,4001,D008,Input,Input,Amount,617088
2026-11,Budget,4001,D009,Input,Input,Amount,580829
2026-11,Budget,4001,D010,Input,Input,Amount,591543
2026-11,Budget,4001,D011,Input,Input,Amount,289820
2026-11,Budget,4001,D012,Input,Input,Amount,281809
2026-11,Budget,4001,D013,Input,Input,Amount,58035
2026-11,Budget,4001,D014,Input,Input,Amount,35463
2026-11,Budget,4001,D015,Input,Input,Amount,508349
2026-11,Budget,4001,D016,Input,Input,Amount,551400
2026-11,Budget,4001,D017,Input,Input,Amount,126032
2026-11,Budget,4002,D001,Input,Input,Amount,588893
2026-11,Budget,4002,D002,Input,Input,Amount,629887
2026-11,Budget,4002,D003,Input,Input,Amount,583413
2026-11,Budget,4002,D004,Input,Input,Amount,581335
2026-11,Budget,4002,D005,Input,Input,Amount,625840
2026-11,Budget,4002,D006,Input,Input,Amount,587084
2026-11,Budget,4002,D007,Input,Input,Amount,618803
2026-11,Budget,4002,D008,Input,Input,Amount,582691
2026-11,Budget,4002,D009,Input,Input,Amount,607528
2026-11,Budget,4002,D010,Input,Input,Amount,628090
2026-11,Budget,4002,D011,Input,Input,Amount,91601
2026-11,Budget,4002,D012,Input,Input,Amount,45982
2026-11,Budget,4002,D013,Input,Input,Amount,129951
2026-11,Budget,4002,D014,Input,Input,Amount,35077
2026-11,Budget,4002,D015,Input,Input,Amount,625347
2026-11,Budget,4002,D016,Input,Input,Amount,392099
2026-11,Budget,4002,D017,Input,Input,Amount,241784
2026-11,Budget,4003,D001,Input,Input,Amount,610257
2026-11,Budget,4003,D002,Input,Input,Amount,604846
2026-11,Budget,4003,D003,Input,Input,Amount,602935
2026-11,Budget,4003,D004,Input,Input,Amount,620719
2026-11,Budget,4003,D005,Input,Input,Amount,596793
2026-11,Budget,4003,D006,Input,Input,Amount,617924
2026-11,Budget,4003,D007,Input,Input,Amount,625260
2026-11,Budget,4003,D008,Input,Input,Amount,602754
2026-11,Budget,4003,D009,Input,Input,Amount,612125
2026-11,Budget,4003,D010,Input,Input,Amount,614193
2026-11,Budget,4003,D011,Input,Input,Amount,481083
2026-11,Budget,4003,D012,Input,Input,Amount,460000
2026-11,Budget,4003,D013,Input,Input,Amount,508133
2026-11,Budget,4003,D014,Input,Input,Amount,466185
2026-11,Budget,4003,D015,Input,Input,Amount,335570
2026-11,Budget,4003,D016,Input,Input,Amount,584061
2026-11,Budget,4003,D017,Input,Input,Amount,216371
2026-11,Budget,4004,D001,Input,Input,Amount,46936
2026-11,Budget,4004,D002,Input,Input,Amount,131002
2026-11,Budget,4004,D003,Input,Input,Amount,518863
2026-11,Budget,4004,D004,Input,Input,Amount,399779
2026-11,Budget,4004,D005,Input,Input,Amount,490456
2026-11,Budget,4004,D006,Input,Input,Amount,170920
2026-11,Budget,4004,D007,Input,Input,Amount,516381
2026-11,Budget,4004,D008,Input,Input,Amount,463156
2026-11,Budget,4004,D009,Input,Input,Amount,577193
2026-11,Budget,4004,D010,Input,Input,Amount,465037
2026-11,Budget,4004,D011,Input,Input,Amount,205841
2026-11,Budget,4004,D012,Input,Input,Amount,364698
2026-11,Budget,4004,D013,Input,Input,Amount,507741
2026-11,Budget,4004,D014,Input,Input,Amount,49188
2026-11,Budget,4004,D015,Input,Input,Amount,386486
2026-11,Budget,4004,D016,Input,Input,Amount,111200
2026-11,Budget,4004,D017,Input,Input,Amount,228910
2026-11,Budget,4005,D001,Input,Input,Amount,514996
2026-11,Budget,4005,D002,Input,Input,Amount,356170
2026-11,Budget,4005,D003,Input,Input,Amount,586017
2026-11,Budget,4005,D004,Input,Input,Amount,54618
2026-11,Budget,4005,D005,Input,Input,Amount,547429
2026-11,Budget,4005,D006,Input,Input,Amount,465588
2026-11,Budget,4005,D007,Input,Input,Amount,322560
2026-11,Budget,4005,D008,Input,Input,Amount,193496
2026-11,Budget,4005,D009,Input,Input,Amount,128674
2026-11,Budget,4005,D010,Input,Input,Amount,70574
2026-11,Budget,4005,D011,Input,Input,Amount,447827
2026-11,Budget,4005,D012,Input,Input,Amount,411031
2026-11,Budget,4005,D013,Input,Input,Amount,89253
2026-11,Budget,4005,D014,Input,Input,Amount,177766
2026-11,Budget,4005,D015,Input,Input,Amount,350768
2026-11,Budget,4005,D016,Input,Input,Amount,217946
2026-11,Budget,4005,D017,Input,Input,Amount,549781
2026-11,Budget,5001,D001,Input,Input,Amount,341909
2026-11,Budget,5001,D002,Input,Input,Amount,348235
2026-11,Budget,5001,D003,Input,Input,Amount,344694
2026-11,Budget,5001,D004,Input,Input,Amount,339986
2026-11,Budget,5001,D005,Input,Input,Amount,354175
2026-11,Budget,5001,D006,Input,Input,Amount,331682
2026-11,Budget,5001,D007,Input,Input,Amount,371106
2026-11,Budget,5001,D008,Input,Input,Amount,364913
2026-11,Budget,5001,D009,Input,Input,Amount,336916
2026-11,Budget,5001,D010,Input,Input,Amount,372628
2026-11,Budget,5001,D011,Input,Input,Amount,460111
2026-11,Budget,5001,D012,Input,Input,Amount,140474
2026-11,Budget,5001,D013,Input,Input,Amount,208491
2026-11,Budget,5001,D014,Input,Input,Amount,541426
2026-11,Budget,5001,D015,Input,Input,Amount,356130
2026-11,Budget,5001,D016,Input,Input,Amount,248942
2026-11,Budget,5001,D017,Input,Input,Amount,425538
2026-11,Budget,5002,D001,Input,Input,Amount,333295
2026-11,Budget,5002,D002,Input,Input,Amount,379283
2026-11,Budget,5002,D003,Input,Input,Amount,372607
2026-11,Budget,5002,D004,Input,Input,Amount,345633
2026-11,Budget,5002,D005,Input,Input,Amount,340996
2026-11,Budget,5002,D006,Input,Input,Amount,350444
2026-11,Budget,5002,D007,Input,Input,Amount,345915
2026-11,Budget,5002,D008,Input,Input,Amount,358074
2026-11,Budget,5002,D009,Input,Input,Amount,358411
2026-11,Budget,5002,D010,Input,Input,Amount,347700
2026-11,Budget,5002,D011,Input,Input,Amount,518909
2026-11,Budget,5002,D012,Input,Input,Amount,424232
2026-11,Budget,5002,D013,Input,Input,Amount,313644
2026-11,Budget,5002,D014,Input,Input,Amount,399208
2026-11,Budget,5002,D015,Input,Input,Amount,628666
2026-11,Budget,5002,D016,Input,Input,Amount,565402
2026-11,Budget,5002,D017,Input,Input,Amount,49687
2026-11,Budget,5003,D001,Input,Input,Amount,347049
2026-11,Budget,5003,D002,Input,Input,Amount,357627
2026-11,Budget,5003,D003,Input,Input,Amount,334496
2026-11,Budget,5003,D004,Input,Input,Amount,338272
2026-11,Budget,5003,D005,Input,Input,Amount,369707
2026-11,Budget,5003,D006,Input,Input,Amount,367735
2026-11,Budget,5003,D007,Input,Input,Amount,336678
2026-11,Budget,5003,D008,Input,Input,Amount,373353
2026-11,Budget,5003,D009,Input,Input,Amount,353736
2026-11,Budget,5003,D010,Input,Input,Amount,370364
2026-11,Budget,5003,D011,Input,Input,Amount,137577
2026-11,Budget,5003,D012,Input,Input,Amount,544345
2026-11,Budget,5003,D013,Input,Input,Amount,578666
2026-11,Budget,5003,D014,Input,Input,Amount,603158
2026-11,Budget,5003,D015,Input,Input,Amount,453144
2026-11,Budget,5003,D016,Input,Input,Amount,353828
2026-11,Budget,5003,D017,Input,Input,Amount,182830
2026-11,Budget,6001,D001,Input,Input,Amount,89844
2026-11,Budget,6001,D002,Input,Input,Amount,81532
2026-11,Budget,6001,D003,Input,Input,Amount,107713
2026-11,Budget,6001,D004,Input,Input,Amount,96035
2026-11,Budget,6001,D005,Input,Input,Amount,104796
2026-11,Budget,6001,D006,Input,Input,Amount,109390
2026-11,Budget,6001,D007,Input,Input,Amount,110691
2026-11,Budget,6001,D008,Input,Input,Amount,89285
2026-11,Budget,6001,D009,Input,Input,Amount,106653
2026-11,Budget,6001,D010,Input,Input,Amount,100269
2026-11,Budget,6001,D011,Input,Input,Amount,317378
2026-11,Budget,6001,D012,Input,Input,Amount,232583
2026-11,Budget,6001,D013,Input,Input,Amount,361679
2026-11,Budget,6001,D014,Input,Input,Amount,215852
2026-11,Budget,6001,D015,Input,Input,Amount,475515
2026-11,Budget,6001,D016,Input,Input,Amount,297113
2026-11,Budget,6001,D017,Input,Input,Amount,582065
2026-11,Budget,6002,D001,Input,Input,Amount,86453
2026-11,Budget,6002,D002,Input,Input,Amount,70367
2026-11,Budget,6002,D003,Input,Input,Amount,67638
2026-11,Budget,6002,D004,Input,Input,Amount,108873
2026-11,Budget,6002,D005,Input,Input,Amount,114016
2026-11,Budget,6002,D006,Input,Input,Amount,89596
2026-11,Budget,6002,D007,Input,Input,Amount,84764
2026-11,Budget,6002,D008,Input,Input,Amount,69519
2026-11,Budget,6002,D009,Input,Input,Amount,95129
2026-11,Budget,6002,D010,Input,Input,Amount,96686
2026-11,Budget,6002,D011,Input,Input,Amount,464733
2026-11,Budget,6002,D012,Input,Input,Amount,65417
2026-11,Budget,6002,D013,Input,Input,Amount,98158
2026-11,Budget,6002,D014,Input,Input,Amount,381139
2026-11,Budget,6002,D015,Input,Input,Amount,533207
2026-11,Budget,6002,D016,Input,Input,Amount,90615
2026-11,Budget,6002,D017,Input,Input,Amount,602146
2026-11,Budget,6003,D001,Input,Input,Amount,78871
2026-11,Budget,6003,D002,Input,Input,Amount,95822
2026-11,Budget,6003,D003,Input,Input,Amount,114429
2026-11,Budget,6003,D004,Input,Input,Amount,72496
2026-11,Budget,6003,D005,Input,Input,Amount,112078
2026-11,Budget,6003,D006,Input,Input,Amount,90995
2026-11,Budget,6003,D007,Input,Input,Amount,109843
2026-11,Budget,6003,D008,Input,Input,Amount,98158
2026-11,Budget,6003,D009,Input,Input,Amount,111354
2026-11,Budget,6003,D010,Input,Input,Amount,95465
2026-11,Budget,6003,D011,Input,Input,Amount,619516
2026-11,Budget,6003,D012,Input,Input,Amount,475935
2026-11,Budget,6003,D013,Input,Input,Amount,268178
2026-11,Budget,6003,D014,Input,Input,Amount,77290
2026-11,Budget,6003,D015,Input,Input,Amount,364760
2026-11,Budget,6003,D016,Input,Input,Amount,35443
2026-11,Budget,6003,D017,Input,Input,Amount,388675
2026-11,Budget,6004,D001,Input,Input,Amount,94799
2026-11,Budget,6004,D002,Input,Input,Amount,66270
2026-11,Budget,6004,D003,Input,Input,Amount,67033
2026-11,Budget,6004,D004,Input,Input,Amount,101960
2026-11,Budget,6004,D005,Input,Input,Amount,72506
2026-11,Budget,6004,D006,Input,Input,Amount,111859
2026-11,Budget,6004,D007,Input,Input,Amount,104348
2026-11,Budget,6004,D008,Input,Input,Amount,107437
2026-11,Budget,6004,D009,Input,Input,Amount,75026
2026-11,Budget,6004,D010,Input,Input,Amount,93545
2026-11,Budget,6004,D011,Input,Input,Amount,373610
2026-11,Budget,6004,D012,Input,Input,Amount,420437
2026-11,Budget,6004,D013,Input,Input,Amount,50941
2026-11,Budget,6004,D014,Input,Input,Amount,612147
2026-11,Budget,6004,D015,Input,Input,Amount,53035
2026-11,Budget,6004,D016,Input,Input,Amount,296227
2026-11,Budget,6004,D017,Input,Input,Amount,129154
2026-11,Budget,6005,D001,Input,Input,Amount,86420
2026-11,Budget,6005,D002,Input,Input,Amount,114088
2026-11,Budget,6005,D003,Input,Input,Amount,81205
2026-11,Budget,6005,D004,Input,Input,Amount,79284
2026-11,Budget,6005,D005,Input,Input,Amount,75732
2026-11,Budget,6005,D006,Input,Input,Amount,77997
2026-11,Budget,6005,D007,Input,Input,Amount,72933
2026-11,Budget,6005,D008,Input,Input,Amount,87362
2026-11,Budget,6005,D009,Input,Input,Amount,93540
2026-11,Budget,6005,D010,Input,Input,Amount,112908
2026-11,Budget,6005,D011,Input,Input,Amount,513553
2026-11,Budget,6005,D012,Input,Input,Amount,365125
2026-11,Budget,6005,D013,Input,Input,Amount,207271
2026-11,Budget,6005,D014,Input,Input,Amount,450177
2026-11,Budget,6005,D015,Input,Input,Amount,564025
2026-11,Budget,6005,D016,Input,Input,Amount,225167
2026-11,Budget,6005,D017,Input,Input,Amount,441731
2026-11,Budget,6006,D001,Input,Input,Amount,342908
2026-11,Budget,6006,D002,Input,Input,Amount,72061
2026-11,Budget,6006,D003,Input,Input,Amount,59988
2026-11,Budget,6006,D004,Input,Input,Amount,336287
2026-11,Budget,6006,D005,Input,Input,Amount,336978
2026-11,Budget,6006,D006,Input,Input,Amount,352564
2026-11,Budget,6006,D007,Input,Input,Amount,189909
2026-11,Budget,6006,D008,Input,Input,Amount,552133
2026-11,Budget,6006,D009,Input,Input,Amount,600514
2026-11,Budget,6006,D010,Input,Input,Amount,394216
2026-11,Budget,6006,D011,Input,Input,Amount,425050
2026-11,Budget,6006,D012,Input,Input,Amount,83106
2026-11,Budget,6006,D013,Input,Input,Amount,111694
2026-11,Budget,6006,D014,Input,Input,Amount,621301
2026-11,Budget,6006,D015,Input,Input,Amount,396864
2026-11,Budget,6006,D016,Input,Input,Amount,140784
2026-11,Budget,6006,D017,Input,Input,Amount,598599
2026-11,Budget,6007,D001,Input,Input,Amount,166064
2026-11,Budget,6007,D002,Input,Input,Amount,146854
2026-11,Budget,6007,D003,Input,Input,Amount,566427
2026-11,Budget,6007,D004,Input,Input,Amount,501083
2026-11,Budget,6007,D005,Input,Input,Amount,449392
2026-11,Budget,6007,D006,Input,Input,Amount,269187
2026-11,Budget,6007,D007,Input,Input,Amount,453273
2026-11,Budget,6007,D008,Input,Input,Amount,199195
2026-11,Budget,6007,D009,Input,Input,Amount,259093
2026-11,Budget,6007,D010,Input,Input,Amount,560423
2026-11,Budget,6007,D011,Input,Input,Amount,162110
2026-11,Budget,6007,D012,Input,Input,Amount,164475
2026-11,Budget,6007,D013,Input,Input,Amount,484441
2026-11,Budget,6007,D014,Input,Input,Amount,139241
2026-11,Budget,6007,D015,Input,Input,Amount,535511
2026-11,Budget,6007,D016,Input,Input,Amount,106962
2026-11,Budget,6007,D017,Input,Input,Amount,480355
2026-11,Budget,6008,D001,Input,Input,Amount,320457
2026-11,Budget,6008,D002,Input,Input,Amount,363401
2026-11,Budget,6008,D003,Input,Input,Amount,378138
2026-11,Budget,6008,D004,Input,Input,Amount,584843
2026-11,Budget,6008,D005,Input,Input,Amount,98640
2026-11,Budget,6008,D006,Input,Input,Amount,320312
2026-11,Budget,6008,D007,Input,Input,Amount,381927
2026-11,Budget,6008,D008,Input,Input,Amount,203597
2026-11,Budget,6008,D009,Input,Input,Amount,496632
2026-11,Budget,6008,D010,Input,Input,Amount,249728
2026-11,Budget,6008,D011,Input,Input,Amount,350167
2026-11,Budget,6008,D012,Input,Input,Amount,389701
2026-11,Budget,6008,D013,Input,Input,Amount,450631
2026-11,Budget,6008,D014,Input,Input,Amount,574977
2026-11,Budget,6008,D015,Input,Input,Amount,376702
2026-11,Budget,6008,D016,Input,Input,Amount,565990
2026-11,Budget,6008,D017,Input,Input,Amount,102479
2026-11,Budget,6009,D001,Input,Input,Amount,54246
2026-11,Budget,6009,D002,Input,Input,Amount,68998
2026-11,Budget,6009,D003,Input,Input,Amount,591257
2026-11,Budget,6009,D004,Input,Input,Amount,562826
2026-11,Budget,6009,D005,Input,Input,Amount,484632
2026-11,Budget,6009,D006,Input,Input,Amount,252447
2026-11,Budget,6009,D007,Input,Input,Amount,519995
2026-11,Budget,6009,D008,Input,Input,Amount,203821
2026-11,Budget,6009,D009,Input,Input,Amount,277686
2026-11,Budget,6009,D010,Input,Input,Amount,119811
2026-11,Budget,6009,D011,Input,Input,Amount,463397
2026-11,Budget,6009,D012,Input,Input,Amount,609329
2026-11,Budget,6009,D013,Input,Input,Amount,513015
2026-11,Budget,6009,D014,Input,Input,Amount,217634
2026-11,Budget,6009,D015,Input,Input,Amount,143820
2026-11,Budget,6009,D016,Input,Input,Amount,118815
2026-11,Budget,6009,D017,Input,Input,Amount,146393
2026-11,Budget,6010,D001,Input,Input,Amount,222120
2026-11,Budget,6010,D002,Input,Input,Amount,42032
2026-11,Budget,6010,D003,Input,Input,Amount,136081
2026-11,Budget,6010,D004,Input,Input,Amount,623706
2026-11,Budget,6010,D005,Input,Input,Amount,155907
2026-11,Budget,6010,D006,Input,Input,Amount,540775
2026-11,Budget,6010,D007,Input,Input,Amount,612305
2026-11,Budget,6010,D008,Input,Input,Amount,199677
2026-11,Budget,6010,D009,Input,Input,Amount,152250
2026-11,Budget,6010,D010,Input,Input,Amount,533818
2026-11,Budget,6010,D011,Input,Input,Amount,360687
2026-11,Budget,6010,D012,Input,Input,Amount,495653
2026-11,Budget,6010,D013,Input,Input,Amount,476133
2026-11,Budget,6010,D014,Input,Input,Amount,197439
2026-11,Budget,6010,D015,Input,Input,Amount,440602
2026-11,Budget,6010,D016,Input,Input,Amount,241419
2026-11,Budget,6010,D017,Input,Input,Amount,404803
2026-11,Budget,6011,D001,Input,Input,Amount,333833
2026-11,Budget,6011,D002,Input,Input,Amount,591249
2026-11,Budget,6011,D003,Input,Input,Amount,174663
2026-11,Budget,6011,D004,Input,Input,Amount,108474
2026-11,Budget,6011,D005,Input,Input,Amount,164163
2026-11,Budget,6011,D006,Input,Input,Amount,302893
2026-11,Budget,6011,D007,Input,Input,Amount,216271
2026-11,Budget,6011,D008,Input,Input,Amount,91400
2026-11,Budget,6011,D009,Input,Input,Amount,490004
2026-11,Budget,6011,D010,Input,Input,Amount,578499
2026-11,Budget,6011,D011,Input,Input,Amount,411974
2026-11,Budget,6011,D012,Input,Input,Amount,309576
2026-11,Budget,6011,D013,Input,Input,Amount,423267
2026-11,Budget,6011,D014,Input,Input,Amount,264263
2026-11,Budget,6011,D015,Input,Input,Amount,623255
2026-11,Budget,6011,D016,Input,Input,Amount,140414
2026-11,Budget,6011,D017,Input,Input,Amount,414170
2026-11,Budget,6012,D001,Input,Input,Amount,262327
2026-11,Budget,6012,D002,Input,Input,Amount,332358
2026-11,Budget,6012,D003,Input,Input,Amount,467989
2026-11,Budget,6012,D004,Input,Input,Amount,185232
2026-11,Budget,6012,D005,Input,Input,Amount,143612
2026-11,Budget,6012,D006,Input,Input,Amount,326120
2026-11,Budget,6012,D007,Input,Input,Amount,244695
2026-11,Budget,6012,D008,Input,Input,Amount,204417
2026-11,Budget,6012,D009,Input,Input,Amount,227549
2026-11,Budget,6012,D010,Input,Input,Amount,381637
2026-11,Budget,6012,D011,Input,Input,Amount,235430
2026-11,Budget,6012,D012,Input,Input,Amount,474173
2026-11,Budget,6012,D013,Input,Input,Amount,268793
2026-11,Budget,6012,D014,Input,Input,Amount,332744
2026-11,Budget,6012,D015,Input,Input,Amount,78456
2026-11,Budget,6012,D016,Input,Input,Amount,197248
2026-11,Budget,6012,D017,Input,Input,Amount,626160
2026-11,Budget,6013,D001,Input,Input,Amount,431818
2026-11,Budget,6013,D002,Input,Input,Amount,576005
2026-11,Budget,6013,D003,Input,Input,Amount,346869
2026-11,Budget,6013,D004,Input,Input,Amount,310436
2026-11,Budget,6013,D005,Input,Input,Amount,198412
2026-11,Budget,6013,D006,Input,Input,Amount,573005
2026-11,Budget,6013,D007,Input,Input,Amount,215656
2026-11,Budget,6013,D008,Input,Input,Amount,526772
2026-11,Budget,6013,D009,Input,Input,Amount,300763
2026-11,Budget,6013,D010,Input,Input,Amount,32264
2026-11,Budget,6013,D011,Input,Input,Amount,623929
2026-11,Budget,6013,D012,Input,Input,Amount,515565
2026-11,Budget,6013,D013,Input,Input,Amount,533426
2026-11,Budget,6013,D014,Input,Input,Amount,106080
2026-11,Budget,6013,D015,Input,Input,Amount,147262
2026-11,Budget,6013,D016,Input,Input,Amount,57788
2026-11,Budget,6013,D017,Input,Input,Amount,506182
2026-11,Budget,6014,D001,Input,Input,Amount,69360
2026-11,Budget,6014,D002,Input,Input,Amount,85571
2026-11,Budget,6014,D003,Input,Input,Amount,480728
2026-11,Budget,6014,D004,Input,Input,Amount,219087
2026-11,Budget,6014,D005,Input,Input,Amount,552844
2026-11,Budget,6014,D006,Input,Input,Amount,582254
2026-11,Budget,6014,D007,Input,Input,Amount,383977
2026-11,Budget,6014,D008,Input,Input,Amount,199770
2026-11,Budget,6014,D009,Input,Input,Amount,131777
2026-11,Budget,6014,D010,Input,Input,Amount,395155
2026-11,Budget,6014,D011,Input,Input,Amount,111058
2026-11,Budget,6014,D012,Input,Input,Amount,311276
2026-11,Budget,6014,D013,Input,Input,Amount,493073
2026-11,Budget,6014,D014,Input,Input,Amount,497029
2026-11,Budget,6014,D015,Input,Input,Amount,161904
2026-11,Budget,6014,D016,Input,Input,Amount,493919
2026-11,Budget,6014,D017,Input,Input,Amount,421205
2026-11,Budget,6015,D001,Input,Input,Amount,552040
2026-11,Budget,6015,D002,Input,Input,Amount,509539
2026-11,Budget,6015,D003,Input,Input,Amount,118541
2026-11,Budget,6015,D004,Input,Input,Amount,562766
2026-11,Budget,6015,D005,Input,Input,Amount,609498
2026-11,Budget,6015,D006,Input,Input,Amount,112063
2026-11,Budget,6015,D007,Input,Input,Amount,325860
2026-11,Budget,6015,D008,Input,Input,Amount,152491
2026-11,Budget,6015,D009,Input,Input,Amount,78404
2026-11,Budget,6015,D010,Input,Input,Amount,604402
2026-11,Budget,6015,D011,Input,Input,Amount,383155
2026-11,Budget,6015,D012,Input,Input,Amount,376150
2026-11,Budget,6015,D013,Input,Input,Amount,187911
2026-11,Budget,6015,D014,Input,Input,Amount,520623
2026-11,Budget,6015,D015,Input,Input,Amount,229715
2026-11,Budget,6015,D016,Input,Input,Amount,469229
2026-11,Budget,6015,D017,Input,Input,Amount,105236
2026-11,Budget,6016,D001,Input,Input,Amount,35176
2026-11,Budget,6016,D002,Input,Input,Amount,439368
2026-11,Budget,6016,D003,Input,Input,Amount,317813
2026-11,Budget,6016,D004,Input,Input,Amount,362545
2026-11,Budget,6016,D005,Input,Input,Amount,563164
2026-11,Budget,6016,D006,Input,Input,Amount,141216
2026-11,Budget,6016,D007,Input,Input,Amount,370832
2026-11,Budget,6016,D008,Input,Input,Amount,445515
2026-11,Budget,6016,D009,Input,Input,Amount,48420
2026-11,Budget,6016,D010,Input,Input,Amount,41619
2026-11,Budget,6016,D011,Input,Input,Amount,219957
2026-11,Budget,6016,D012,Input,Input,Amount,385746
2026-11,Budget,6016,D013,Input,Input,Amount,397150
2026-11,Budget,6016,D014,Input,Input,Amount,227796
2026-11,Budget,6016,D015,Input,Input,Amount,485309
2026-11,Budget,6016,D016,Input,Input,Amount,49972
2026-11,Budget,6016,D017,Input,Input,Amount,612375
2026-11,Budget,6017,D001,Input,Input,Amount,239436
2026-11,Budget,6017,D002,Input,Input,Amount,429566
2026-11,Budget,6017,D003,Input,Input,Amount,412058
2026-11,Budget,6017,D004,Input,Input,Amount,611442
2026-11,Budget,6017,D005,Input,Input,Amount,49806
